timestamp,power_w
2025-11-30T18:20:41.663,42.363
2025-11-30T18:20:41.765,42.46
2025-11-30T18:20:41.867,42.575
2025-11-30T18:20:41.968,42.512
2025-11-30T18:20:42.068,42.357
2025-11-30T18:20:42.169,42.082
2025-11-30T18:20:42.271,40.357
2025-11-30T18:20:42.373,38.638
2025-11-30T18:20:42.475,36.952
2025-11-30T18:20:42.579,35.323
2025-11-30T18:20:42.681,33.703
2025-11-30T18:20:42.782,32.027
2025-11-30T18:20:42.887,30.824
2025-11-30T18:20:42.989,29.691
2025-11-30T18:20:43.090,28.689
2025-11-30T18:20:43.192,27.676
2025-11-30T18:20:43.294,26.769
2025-11-30T18:20:43.396,27.4
2025-11-30T18:20:43.498,28.065
2025-11-30T18:20:43.602,28.703
2025-11-30T18:20:43.705,29.394
2025-11-30T18:20:43.806,30.057
2025-11-30T18:20:43.907,30.725
2025-11-30T18:20:44.009,30.777
2025-11-30T18:20:44.112,30.748
2025-11-30T18:20:44.225,30.804
2025-11-30T18:20:44.330,30.843
2025-11-30T18:20:44.433,30.882
2025-11-30T18:20:44.535,30.855
2025-11-30T18:20:44.643,30.837
2025-11-30T18:20:44.746,30.774
2025-11-30T18:20:44.853,30.72
2025-11-30T18:20:44.957,30.718
2025-11-30T18:20:45.059,30.733
2025-11-30T18:20:45.160,30.729
2025-11-30T18:20:45.261,30.738
2025-11-30T18:20:45.363,30.731
2025-11-30T18:20:45.464,30.738
2025-11-30T18:20:45.565,30.736
2025-11-30T18:20:45.666,30.771
2025-11-30T18:20:45.768,30.763
2025-11-30T18:20:45.869,30.776
2025-11-30T18:20:45.971,30.879
2025-11-30T18:20:46.072,31.075
2025-11-30T18:20:46.173,31.181
2025-11-30T18:20:46.275,31.24
2025-11-30T18:20:46.376,31.266
2025-11-30T18:20:46.478,31.259
2025-11-30T18:20:46.580,31.31
