timestamp,power_w
2025-11-24T04:38:55.044,24.849
2025-11-24T04:38:55.150,26.592
2025-11-24T04:38:55.251,28.349
2025-11-24T04:38:55.353,30.231
2025-11-24T04:38:55.584,35.563
2025-11-24T04:38:55.741,37.333
2025-11-24T04:38:55.919,40.914
2025-11-24T04:38:56.029,42.092
2025-11-24T04:38:56.168,41.916
2025-11-24T04:38:56.274,41.851
2025-11-24T04:38:56.377,41.666
2025-11-24T04:38:56.520,41.6
2025-11-24T04:38:56.630,41.542
2025-11-24T04:38:56.752,41.526
2025-11-24T04:38:56.859,41.502
2025-11-24T04:38:57.002,41.521
2025-11-24T04:38:57.117,41.558
2025-11-24T04:38:57.218,41.629
2025-11-24T04:38:57.318,41.712
2025-11-24T04:38:57.419,41.758
2025-11-24T04:38:57.533,41.775
2025-11-24T04:38:57.634,41.823
2025-11-24T04:38:57.735,41.822
2025-11-24T04:38:57.836,41.991
2025-11-24T04:38:57.939,42.113
2025-11-24T04:38:58.044,42.082
2025-11-24T04:38:58.144,41.369
2025-11-24T04:38:58.246,40.335
2025-11-24T04:38:58.346,39.279
2025-11-24T04:38:58.449,38.206
2025-11-24T04:38:58.550,37.216
2025-11-24T04:38:58.650,36.211
2025-11-24T04:38:58.751,35.13
2025-11-24T04:38:58.853,34.081
2025-11-24T04:38:58.978,31.185
2025-11-24T04:38:59.144,29.526
2025-11-24T04:38:59.247,28.504
2025-11-24T04:38:59.352,27.79
2025-11-24T04:38:59.470,26.383
2025-11-24T04:38:59.580,25.62
2025-11-24T04:38:59.686,24.916
2025-11-24T04:38:59.821,24.213
2025-11-24T04:38:59.935,23.522
