timestamp,power_w
2025-11-24T01:17:12.144,31.783
2025-11-24T01:17:12.244,31.783
2025-11-24T01:17:12.344,31.783
2025-11-24T01:17:12.445,31.766
2025-11-24T01:17:12.546,31.762
2025-11-24T01:17:12.646,31.766
2025-11-24T01:17:12.747,31.763
2025-11-24T01:17:12.847,31.755
2025-11-24T01:17:12.948,31.763
2025-11-24T01:17:13.048,31.75
2025-11-24T01:17:13.149,31.762
2025-11-24T01:17:13.250,31.746
2025-11-24T01:17:13.350,31.741
2025-11-24T01:17:13.450,31.719
2025-11-24T01:17:13.551,31.731
2025-11-24T01:17:13.652,31.727
2025-11-24T01:17:13.752,31.72
2025-11-24T01:17:13.853,31.735
2025-11-24T01:17:13.953,31.744
2025-11-24T01:17:14.054,31.747
2025-11-24T01:17:14.154,31.753
2025-11-24T01:17:14.255,31.754
2025-11-24T01:17:14.355,31.749
2025-11-24T01:17:14.456,31.761
2025-11-24T01:17:14.557,31.774
2025-11-24T01:17:14.657,31.773
2025-11-24T01:17:14.758,31.769
2025-11-24T01:17:14.858,31.766
2025-11-24T01:17:14.959,31.759
2025-11-24T01:17:15.059,31.746
2025-11-24T01:17:15.160,31.748
2025-11-24T01:17:15.261,31.742
2025-11-24T01:17:15.361,31.723
2025-11-24T01:17:15.462,31.723
2025-11-24T01:17:15.562,31.71
2025-11-24T01:17:15.663,31.694
2025-11-24T01:17:15.764,31.683
2025-11-24T01:17:15.864,31.679
2025-11-24T01:17:15.965,31.681
2025-11-24T01:17:16.065,31.673
2025-11-24T01:17:16.166,31.679
2025-11-24T01:17:16.266,31.674
2025-11-24T01:17:16.366,31.668
2025-11-24T01:17:16.467,31.676
2025-11-24T01:17:16.568,31.682
2025-11-24T01:17:16.668,31.691
2025-11-24T01:17:16.769,31.697
2025-11-24T01:17:16.869,31.71
2025-11-24T01:17:16.970,31.729
2025-11-24T01:17:17.070,31.732
