timestamp,power_w
2025-11-30T18:20:18.011,55.554
2025-11-30T18:20:18.113,55.767
2025-11-30T18:20:18.216,56.002
2025-11-30T18:20:18.317,56.26
2025-11-30T18:20:18.421,56.433
2025-11-30T18:20:18.549,56.993
2025-11-30T18:20:18.652,57.27
2025-11-30T18:20:18.758,57.399
2025-11-30T18:20:18.890,57.505
2025-11-30T18:20:18.997,57.519
2025-11-30T18:20:19.102,57.503
2025-11-30T18:20:19.203,57.52
2025-11-30T18:20:19.305,57.547
2025-11-30T18:20:19.409,57.487
2025-11-30T18:20:19.518,57.53
2025-11-30T18:20:19.625,57.54
2025-11-30T18:20:19.730,57.459
2025-11-30T18:20:19.845,57.197
2025-11-30T18:20:19.964,57.085
2025-11-30T18:20:20.066,56.908
2025-11-30T18:20:20.166,56.78
2025-11-30T18:20:20.272,56.75
2025-11-30T18:20:20.378,56.668
2025-11-30T18:20:20.490,56.731
2025-11-30T18:20:20.594,56.727
2025-11-30T18:20:20.694,56.72
2025-11-30T18:20:20.797,56.795
2025-11-30T18:20:20.900,56.91
2025-11-30T18:20:21.002,57.035
2025-11-30T18:20:21.107,57.188
2025-11-30T18:20:21.211,57.357
2025-11-30T18:20:21.321,57.527
2025-11-30T18:20:21.430,57.491
2025-11-30T18:20:21.534,57.529
2025-11-30T18:20:21.636,57.552
2025-11-30T18:20:21.738,57.553
2025-11-30T18:20:21.845,57.583
2025-11-30T18:20:21.947,57.606
2025-11-30T18:20:22.049,57.621
2025-11-30T18:20:22.152,57.613
2025-11-30T18:20:22.272,57.619
2025-11-30T18:20:22.386,57.511
2025-11-30T18:20:22.494,57.586
2025-11-30T18:20:22.597,57.568
2025-11-30T18:20:22.700,57.565
2025-11-30T18:20:22.806,57.534
2025-11-30T18:20:22.913,57.536
