timestamp,power_w
2025-11-24T04:36:20.039,42.476
2025-11-24T04:36:20.165,42.813
2025-11-24T04:36:20.266,42.986
2025-11-24T04:36:20.368,43.114
2025-11-24T04:36:20.521,43.165
2025-11-24T04:36:20.664,43.067
2025-11-24T04:36:20.765,43.029
2025-11-24T04:36:20.882,42.92
2025-11-24T04:36:21.018,42.811
2025-11-24T04:36:21.121,41.193
2025-11-24T04:36:21.223,39.879
2025-11-24T04:36:21.325,38.708
2025-11-24T04:36:21.425,37.631
2025-11-24T04:36:21.525,36.512
2025-11-24T04:36:21.626,35.454
2025-11-24T04:36:21.727,34.47
2025-11-24T04:36:21.827,33.58
2025-11-24T04:36:21.928,32.679
2025-11-24T04:36:22.028,31.735
2025-11-24T04:36:22.129,31.056
2025-11-24T04:36:22.229,31.101
2025-11-24T04:36:22.330,31.043
2025-11-24T04:36:22.430,31.012
2025-11-24T04:36:22.530,30.947
2025-11-24T04:36:22.631,30.342
2025-11-24T04:36:22.731,29.675
2025-11-24T04:36:22.832,29.566
2025-11-24T04:36:22.932,29.496
2025-11-24T04:36:23.033,29.516
2025-11-24T04:36:23.134,29.588
2025-11-24T04:36:23.234,29.652
2025-11-24T04:36:23.335,29.695
2025-11-24T04:36:23.435,29.719
2025-11-24T04:36:23.536,29.787
2025-11-24T04:36:23.636,31.0
2025-11-24T04:36:23.737,32.767
2025-11-24T04:36:23.837,34.506
2025-11-24T04:36:23.938,35.547
2025-11-24T04:36:24.038,36.498
2025-11-24T04:36:24.139,37.375
2025-11-24T04:36:24.240,38.246
2025-11-24T04:36:24.340,39.15
2025-11-24T04:36:24.441,40.075
2025-11-24T04:36:24.541,41.003
2025-11-24T04:36:24.642,41.905
2025-11-24T04:36:24.742,41.707
2025-11-24T04:36:24.843,41.542
2025-11-24T04:36:24.944,41.434
