timestamp,power_w
2025-12-08T01:06:54.898,33.328
2025-12-08T01:06:54.998,33.675
2025-12-08T01:06:55.099,34.061
2025-12-08T01:06:55.199,34.469
2025-12-08T01:06:55.299,34.952
2025-12-08T01:06:55.400,35.45
2025-12-08T01:06:55.500,35.931
2025-12-08T01:06:55.601,36.628
2025-12-08T01:06:55.701,37.327
2025-12-08T01:06:55.802,38.046
2025-12-08T01:06:55.903,38.699
2025-12-08T01:06:56.003,39.375
2025-12-08T01:06:56.104,39.67
2025-12-08T01:06:56.204,39.879
2025-12-08T01:06:56.304,40.059
2025-12-08T01:06:56.405,40.2
2025-12-08T01:06:56.505,40.281
2025-12-08T01:06:56.606,40.402
2025-12-08T01:06:56.706,40.335
2025-12-08T01:06:56.807,40.26
2025-12-08T01:06:56.907,40.183
2025-12-08T01:06:57.007,40.122
2025-12-08T01:06:57.108,40.022
2025-12-08T01:06:57.208,39.973
2025-12-08T01:06:57.309,39.975
2025-12-08T01:06:57.409,39.71
2025-12-08T01:06:57.510,39.378
2025-12-08T01:06:57.610,39.068
2025-12-08T01:06:57.710,38.741
2025-12-08T01:06:57.810,38.399
2025-12-08T01:06:57.911,38.069
2025-12-08T01:06:58.011,37.693
2025-12-08T01:06:58.112,37.306
2025-12-08T01:06:58.212,36.908
2025-12-08T01:06:58.313,36.487
2025-12-08T01:06:58.413,35.919
2025-12-08T01:06:58.514,35.617
2025-12-08T01:06:58.614,35.364
2025-12-08T01:06:58.715,35.112
2025-12-08T01:06:58.815,34.873
2025-12-08T01:06:58.916,34.624
2025-12-08T01:06:59.016,34.376
2025-12-08T01:06:59.117,34.16
2025-12-08T01:06:59.217,33.955
2025-12-08T01:06:59.318,33.752
2025-12-08T01:06:59.418,33.567
2025-12-08T01:06:59.518,33.527
2025-12-08T01:06:59.619,33.483
2025-12-08T01:06:59.719,33.451
2025-12-08T01:06:59.820,33.421
