timestamp,power_w
2025-11-30T18:18:09.240,41.701
2025-11-30T18:18:09.341,41.956
2025-11-30T18:18:09.441,42.155
2025-11-30T18:18:09.542,42.402
2025-11-30T18:18:09.643,42.589
2025-11-30T18:18:09.743,42.748
2025-11-30T18:18:09.844,42.915
2025-11-30T18:18:09.944,43.198
2025-11-30T18:18:10.046,43.572
2025-11-30T18:18:10.146,43.943
2025-11-30T18:18:10.247,43.583
2025-11-30T18:18:10.348,42.62
2025-11-30T18:18:10.449,41.449
2025-11-30T18:18:10.549,40.383
2025-11-30T18:18:10.650,39.262
2025-11-30T18:18:10.750,38.198
2025-11-30T18:18:10.851,37.174
2025-11-30T18:18:10.952,36.125
2025-11-30T18:18:11.052,34.973
2025-11-30T18:18:11.153,33.712
2025-11-30T18:18:11.253,32.434
2025-11-30T18:18:11.354,31.892
2025-11-30T18:18:11.454,31.902
2025-11-30T18:18:11.555,31.917
2025-11-30T18:18:11.655,31.888
2025-11-30T18:18:11.756,31.837
2025-11-30T18:18:11.857,31.797
2025-11-30T18:18:11.957,31.747
2025-11-30T18:18:12.058,31.711
2025-11-30T18:18:12.158,31.659
2025-11-30T18:18:12.259,31.613
2025-11-30T18:18:12.360,31.579
2025-11-30T18:18:12.460,31.534
2025-11-30T18:18:12.561,31.481
2025-11-30T18:18:12.661,31.424
2025-11-30T18:18:12.762,31.329
2025-11-30T18:18:12.862,31.26
2025-11-30T18:18:12.963,31.184
2025-11-30T18:18:13.063,31.101
2025-11-30T18:18:13.164,31.008
2025-11-30T18:18:13.264,30.921
2025-11-30T18:18:13.364,30.243
2025-11-30T18:18:13.465,29.49
2025-11-30T18:18:13.566,28.754
2025-11-30T18:18:13.666,28.016
2025-11-30T18:18:13.767,27.282
2025-11-30T18:18:13.867,26.59
2025-11-30T18:18:13.967,25.902
2025-11-30T18:18:14.068,25.221
2025-11-30T18:18:14.168,24.545
