timestamp,power_w
2025-11-24T04:35:39.621,41.679
2025-11-24T04:35:39.722,41.645
2025-11-24T04:35:39.822,41.677
2025-11-24T04:35:39.923,41.832
2025-11-24T04:35:40.024,42.022
2025-11-24T04:35:40.124,42.181
2025-11-24T04:35:40.225,42.343
2025-11-24T04:35:40.326,42.425
2025-11-24T04:35:40.426,42.44
2025-11-24T04:35:40.527,42.428
2025-11-24T04:35:40.627,42.42
2025-11-24T04:35:40.728,42.422
2025-11-24T04:35:40.828,42.397
2025-11-24T04:35:40.929,42.248
2025-11-24T04:35:41.029,42.088
2025-11-24T04:35:41.129,41.931
2025-11-24T04:35:41.230,41.779
2025-11-24T04:35:41.330,41.647
2025-11-24T04:35:41.431,41.575
2025-11-24T04:35:41.532,41.832
2025-11-24T04:35:41.632,41.866
2025-11-24T04:35:41.732,41.875
2025-11-24T04:35:41.833,41.884
2025-11-24T04:35:41.933,41.88
2025-11-24T04:35:42.033,41.193
2025-11-24T04:35:42.134,39.475
2025-11-24T04:35:42.235,37.761
2025-11-24T04:35:42.335,36.025
2025-11-24T04:35:42.435,34.293
2025-11-24T04:35:42.536,32.501
2025-11-24T04:35:42.636,30.561
2025-11-24T04:35:42.736,28.816
2025-11-24T04:35:42.837,27.09
2025-11-24T04:35:42.938,25.374
2025-11-24T04:35:43.038,23.66
2025-11-24T04:35:43.139,22.631
2025-11-24T04:35:43.240,22.618
2025-11-24T04:35:43.340,22.607
2025-11-24T04:35:43.441,22.587
2025-11-24T04:35:43.542,22.567
2025-11-24T04:35:43.642,22.568
2025-11-24T04:35:43.743,22.563
2025-11-24T04:35:43.843,22.551
2025-11-24T04:35:43.943,22.54
2025-11-24T04:35:44.044,22.53
2025-11-24T04:35:44.144,22.514
2025-11-24T04:35:44.245,22.506
2025-11-24T04:35:44.345,22.488
2025-11-24T04:35:44.446,22.486
2025-11-24T04:35:44.546,22.485
