timestamp,power_w
2025-11-24T04:36:26.646,42.688
2025-11-24T04:36:26.747,42.658
2025-11-24T04:36:26.847,42.536
2025-11-24T04:36:26.947,42.398
2025-11-24T04:36:27.048,42.019
2025-11-24T04:36:27.148,40.865
2025-11-24T04:36:27.249,39.804
2025-11-24T04:36:27.350,38.845
2025-11-24T04:36:27.450,37.32
2025-11-24T04:36:27.551,35.559
2025-11-24T04:36:27.651,34.347
2025-11-24T04:36:27.751,33.228
2025-11-24T04:36:27.852,32.165
2025-11-24T04:36:27.953,31.226
2025-11-24T04:36:28.053,30.286
2025-11-24T04:36:28.154,29.606
2025-11-24T04:36:28.254,29.676
2025-11-24T04:36:28.355,29.672
2025-11-24T04:36:28.455,29.716
2025-11-24T04:36:28.556,30.292
2025-11-24T04:36:28.656,30.953
2025-11-24T04:36:28.757,31.018
2025-11-24T04:36:28.858,30.959
2025-11-24T04:36:28.958,30.924
2025-11-24T04:36:29.059,30.88
2025-11-24T04:36:29.160,30.854
2025-11-24T04:36:29.260,30.804
2025-11-24T04:36:29.361,30.78
2025-11-24T04:36:29.462,30.172
2025-11-24T04:36:29.562,30.488
2025-11-24T04:36:29.663,31.666
2025-11-24T04:36:29.763,32.672
2025-11-24T04:36:29.863,33.649
2025-11-24T04:36:29.964,34.631
2025-11-24T04:36:30.064,35.671
2025-11-24T04:36:30.165,37.077
2025-11-24T04:36:30.265,38.501
2025-11-24T04:36:30.365,39.931
2025-11-24T04:36:30.466,41.353
2025-11-24T04:36:30.567,43.373
2025-11-24T04:36:30.668,44.424
2025-11-24T04:36:30.774,44.547
2025-11-24T04:36:30.877,44.821
2025-11-24T04:36:30.978,45.114
2025-11-24T04:36:31.079,45.266
2025-11-24T04:36:31.180,45.206
2025-11-24T04:36:31.281,44.776
2025-11-24T04:36:31.383,44.316
2025-11-24T04:36:31.483,44.17
2025-11-24T04:36:31.587,44.054
