timestamp,power_w
2025-12-08T01:05:35.690,44.375
2025-12-08T01:05:35.791,44.357
2025-12-08T01:05:35.891,44.456
2025-12-08T01:05:35.991,44.618
2025-12-08T01:05:36.092,44.808
2025-12-08T01:05:36.192,44.959
2025-12-08T01:05:36.293,44.254
2025-12-08T01:05:36.393,43.52
2025-12-08T01:05:36.494,42.597
2025-12-08T01:05:36.594,41.779
2025-12-08T01:05:36.695,40.933
2025-12-08T01:05:36.795,39.874
2025-12-08T01:05:36.896,38.829
2025-12-08T01:05:36.996,37.627
2025-12-08T01:05:37.096,36.378
2025-12-08T01:05:37.197,35.099
2025-12-08T01:05:37.297,33.804
2025-12-08T01:05:37.398,33.347
2025-12-08T01:05:37.498,32.914
2025-12-08T01:05:37.599,32.5
2025-12-08T01:05:37.699,32.068
2025-12-08T01:05:37.799,31.731
2025-12-08T01:05:37.900,31.608
2025-12-08T01:05:38.000,31.491
2025-12-08T01:05:38.100,31.427
2025-12-08T01:05:38.201,31.365
2025-12-08T01:05:38.301,31.321
2025-12-08T01:05:38.402,31.283
2025-12-08T01:05:38.502,31.27
2025-12-08T01:05:38.603,31.258
2025-12-08T01:05:38.703,31.249
2025-12-08T01:05:38.804,30.715
2025-12-08T01:05:38.904,30.11
2025-12-08T01:05:39.004,29.52
2025-12-08T01:05:39.105,28.926
2025-12-08T01:05:39.206,28.316
2025-12-08T01:05:39.306,27.718
2025-12-08T01:05:39.406,27.116
2025-12-08T01:05:39.507,26.519
2025-12-08T01:05:39.608,25.911
2025-12-08T01:05:39.708,25.309
2025-12-08T01:05:39.808,24.707
2025-12-08T01:05:39.909,24.645
2025-12-08T01:05:40.009,24.639
2025-12-08T01:05:40.110,24.618
2025-12-08T01:05:40.211,24.605
2025-12-08T01:05:40.311,24.602
2025-12-08T01:05:40.412,24.582
2025-12-08T01:05:40.513,24.577
2025-12-08T01:05:40.613,24.578
