timestamp,power_w
2025-11-24T01:17:23.942,31.753
2025-11-24T01:17:24.042,31.775
2025-11-24T01:17:24.143,31.78
2025-11-24T01:17:24.244,31.761
2025-11-24T01:17:24.344,31.744
2025-11-24T01:17:24.444,31.738
2025-11-24T01:17:24.545,31.744
2025-11-24T01:17:24.646,31.733
2025-11-24T01:17:24.746,31.725
2025-11-24T01:17:24.847,31.743
2025-11-24T01:17:24.947,31.753
2025-11-24T01:17:25.048,31.764
2025-11-24T01:17:25.148,31.771
2025-11-24T01:17:25.249,31.775
2025-11-24T01:17:25.349,31.786
2025-11-24T01:17:25.450,31.785
2025-11-24T01:17:25.551,31.786
2025-11-24T01:17:25.651,31.769
2025-11-24T01:17:25.752,31.772
2025-11-24T01:17:25.852,31.78
2025-11-24T01:17:25.953,31.777
2025-11-24T01:17:26.054,31.761
2025-11-24T01:17:26.154,31.748
2025-11-24T01:17:26.255,31.737
2025-11-24T01:17:26.356,31.724
2025-11-24T01:17:26.456,31.726
2025-11-24T01:17:26.557,31.721
2025-11-24T01:17:26.658,31.717
2025-11-24T01:17:26.758,31.735
2025-11-24T01:17:26.858,31.744
2025-11-24T01:17:26.959,31.742
2025-11-24T01:17:27.059,31.741
2025-11-24T01:17:27.160,31.754
2025-11-24T01:17:27.260,31.752
2025-11-24T01:17:27.361,31.747
2025-11-24T01:17:27.461,31.752
2025-11-24T01:17:27.563,31.737
2025-11-24T01:17:27.663,31.742
2025-11-24T01:17:27.764,31.738
2025-11-24T01:17:27.865,31.732
2025-11-24T01:17:27.965,31.729
2025-11-24T01:17:28.066,31.726
2025-11-24T01:17:28.166,31.73
2025-11-24T01:17:28.267,31.717
2025-11-24T01:17:28.367,31.722
2025-11-24T01:17:28.467,31.724
2025-11-24T01:17:28.568,31.738
2025-11-24T01:17:28.669,31.751
2025-11-24T01:17:28.769,31.744
2025-11-24T01:17:28.870,31.761
