timestamp,power_w
2025-11-30T18:17:36.668,34.525
2025-11-30T18:17:36.768,36.211
2025-11-30T18:17:36.869,37.896
2025-11-30T18:17:36.970,39.583
2025-11-30T18:17:37.070,41.368
2025-11-30T18:17:37.171,41.598
2025-11-30T18:17:37.271,41.601
2025-11-30T18:17:37.372,41.598
2025-11-30T18:17:37.472,41.59
2025-11-30T18:17:37.573,41.622
2025-11-30T18:17:37.674,41.733
2025-11-30T18:17:37.774,41.879
2025-11-30T18:17:37.875,42.049
2025-11-30T18:17:37.975,42.21
2025-11-30T18:17:38.075,42.403
2025-11-30T18:17:38.176,42.597
2025-11-30T18:17:38.277,42.801
2025-11-30T18:17:38.377,43.007
2025-11-30T18:17:38.478,43.241
2025-11-30T18:17:38.578,43.479
2025-11-30T18:17:38.679,43.614
2025-11-30T18:17:38.779,43.558
2025-11-30T18:17:38.880,43.405
2025-11-30T18:17:38.980,43.216
2025-11-30T18:17:39.080,43.037
2025-11-30T18:17:39.181,42.855
2025-11-30T18:17:39.282,42.074
2025-11-30T18:17:39.382,41.196
2025-11-30T18:17:39.482,40.103
2025-11-30T18:17:39.583,39.032
2025-11-30T18:17:39.683,37.908
2025-11-30T18:17:39.784,36.823
2025-11-30T18:17:39.885,35.831
2025-11-30T18:17:39.985,34.909
2025-11-30T18:17:40.086,33.991
2025-11-30T18:17:40.186,33.088
2025-11-30T18:17:40.287,32.154
2025-11-30T18:17:40.387,31.798
2025-11-30T18:17:40.487,31.534
2025-11-30T18:17:40.588,31.505
2025-11-30T18:17:40.688,31.421
2025-11-30T18:17:40.789,31.347
2025-11-30T18:17:40.890,31.353
2025-11-30T18:17:40.990,31.354
2025-11-30T18:17:41.090,31.354
2025-11-30T18:17:41.191,31.39
2025-11-30T18:17:41.292,31.388
2025-11-30T18:17:41.392,31.361
2025-11-30T18:17:41.492,31.337
2025-11-30T18:17:41.593,31.3
