timestamp,power_w
2025-11-24T04:35:32.832,31.138
2025-11-24T04:35:32.932,31.15
2025-11-24T04:35:33.033,31.154
2025-11-24T04:35:33.133,31.158
2025-11-24T04:35:33.234,31.153
2025-11-24T04:35:33.336,31.149
2025-11-24T04:35:33.436,31.144
2025-11-24T04:35:33.537,31.141
2025-11-24T04:35:33.637,31.139
2025-11-24T04:35:33.738,31.138
2025-11-24T04:35:33.838,31.148
2025-11-24T04:35:33.939,31.164
2025-11-24T04:35:34.040,31.193
2025-11-24T04:35:34.140,31.19
2025-11-24T04:35:34.240,31.199
2025-11-24T04:35:34.341,31.195
2025-11-24T04:35:34.442,31.22
2025-11-24T04:35:34.542,31.237
2025-11-24T04:35:34.643,31.253
2025-11-24T04:35:34.743,31.262
2025-11-24T04:35:34.844,31.256
2025-11-24T04:35:34.945,31.246
2025-11-24T04:35:35.045,31.228
2025-11-24T04:35:35.146,31.223
2025-11-24T04:35:35.246,31.218
2025-11-24T04:35:35.346,31.207
2025-11-24T04:35:35.447,31.203
2025-11-24T04:35:35.547,31.175
2025-11-24T04:35:35.647,31.149
2025-11-24T04:35:35.748,31.131
2025-11-24T04:35:35.848,31.098
2025-11-24T04:35:35.949,31.093
2025-11-24T04:35:36.050,31.071
2025-11-24T04:35:36.150,31.063
2025-11-24T04:35:36.250,31.059
2025-11-24T04:35:36.351,31.092
2025-11-24T04:35:36.451,31.08
2025-11-24T04:35:36.552,31.065
2025-11-24T04:35:36.652,31.065
2025-11-24T04:35:36.753,31.082
2025-11-24T04:35:36.853,31.104
2025-11-24T04:35:36.954,31.136
2025-11-24T04:35:37.054,30.545
2025-11-24T04:35:37.155,29.913
2025-11-24T04:35:37.255,29.842
2025-11-24T04:35:37.356,29.837
2025-11-24T04:35:37.457,29.813
2025-11-24T04:35:37.557,29.841
2025-11-24T04:35:37.658,29.86
2025-11-24T04:35:37.759,29.88
