timestamp,power_w
2025-12-08T01:07:12.720,33.451
2025-12-08T01:07:12.820,33.784
2025-12-08T01:07:12.921,34.156
2025-12-08T01:07:13.021,34.523
2025-12-08T01:07:13.122,34.939
2025-12-08T01:07:13.222,35.469
2025-12-08T01:07:13.323,35.982
2025-12-08T01:07:13.423,36.732
2025-12-08T01:07:13.524,37.497
2025-12-08T01:07:13.624,38.299
2025-12-08T01:07:13.724,39.076
2025-12-08T01:07:13.825,39.793
2025-12-08T01:07:13.925,40.214
2025-12-08T01:07:14.025,40.546
2025-12-08T01:07:14.126,40.901
2025-12-08T01:07:14.226,41.196
2025-12-08T01:07:14.327,41.395
2025-12-08T01:07:14.427,41.598
2025-12-08T01:07:14.528,41.581
2025-12-08T01:07:14.628,41.554
2025-12-08T01:07:14.729,41.476
2025-12-08T01:07:14.829,41.41
2025-12-08T01:07:14.929,41.319
2025-12-08T01:07:15.030,41.245
2025-12-08T01:07:15.130,41.245
2025-12-08T01:07:15.231,41.239
2025-12-08T01:07:15.331,41.237
2025-12-08T01:07:15.432,40.868
2025-12-08T01:07:15.532,40.458
2025-12-08T01:07:15.633,40.026
2025-12-08T01:07:15.734,39.588
2025-12-08T01:07:15.834,39.128
2025-12-08T01:07:15.935,38.674
2025-12-08T01:07:16.035,38.247
2025-12-08T01:07:16.135,37.82
2025-12-08T01:07:16.236,37.353
2025-12-08T01:07:16.336,36.864
2025-12-08T01:07:16.437,36.372
2025-12-08T01:07:16.537,36.276
2025-12-08T01:07:16.638,36.039
2025-12-08T01:07:16.738,35.763
2025-12-08T01:07:16.839,35.512
2025-12-08T01:07:16.939,35.295
2025-12-08T01:07:17.040,35.038
2025-12-08T01:07:17.140,34.791
2025-12-08T01:07:17.241,34.541
2025-12-08T01:07:17.341,34.308
2025-12-08T01:07:17.441,34.096
2025-12-08T01:07:17.542,33.886
2025-12-08T01:07:17.642,33.648
