timestamp,power_w
2025-11-30T18:18:50.746,31.636
2025-11-30T18:18:50.847,31.587
2025-11-30T18:18:50.948,31.539
2025-11-30T18:18:51.048,31.501
2025-11-30T18:18:51.149,31.616
2025-11-30T18:18:51.249,31.763
2025-11-30T18:18:51.350,31.914
2025-11-30T18:18:51.450,32.0
2025-11-30T18:18:51.551,32.028
2025-11-30T18:18:51.651,32.058
2025-11-30T18:18:51.752,32.097
2025-11-30T18:18:51.852,32.14
2025-11-30T18:18:51.952,32.174
2025-11-30T18:18:52.053,32.221
2025-11-30T18:18:52.153,32.225
2025-11-30T18:18:52.254,32.115
2025-11-30T18:18:52.354,31.98
2025-11-30T18:18:52.455,31.838
2025-11-30T18:18:52.556,31.879
2025-11-30T18:18:52.656,32.926
2025-11-30T18:18:52.757,33.971
2025-11-30T18:18:52.857,35.009
2025-11-30T18:18:52.957,36.022
2025-11-30T18:18:53.057,37.054
2025-11-30T18:18:53.158,38.072
2025-11-30T18:18:53.258,39.151
2025-11-30T18:18:53.359,40.215
2025-11-30T18:18:53.459,41.284
2025-11-30T18:18:53.560,42.36
2025-11-30T18:18:53.660,43.299
2025-11-30T18:18:53.761,43.293
2025-11-30T18:18:53.861,43.285
2025-11-30T18:18:53.962,43.257
2025-11-30T18:18:54.063,43.255
2025-11-30T18:18:54.163,43.26
2025-11-30T18:18:54.263,43.263
2025-11-30T18:18:54.364,43.416
2025-11-30T18:18:54.464,43.441
2025-11-30T18:18:54.565,43.465
2025-11-30T18:18:54.665,43.511
2025-11-30T18:18:54.766,43.553
2025-11-30T18:18:54.866,43.591
2025-11-30T18:18:54.966,43.63
2025-11-30T18:18:55.067,43.673
2025-11-30T18:18:55.167,43.139
2025-11-30T18:18:55.268,42.095
2025-11-30T18:18:55.369,41.025
2025-11-30T18:18:55.469,39.801
2025-11-30T18:18:55.570,38.689
2025-11-30T18:18:55.671,37.712
