timestamp,power_w
2025-11-24T04:23:35.647,35.272
2025-11-24T04:23:35.748,36.946
2025-11-24T04:23:35.853,38.725
2025-11-24T04:23:35.954,40.521
2025-11-24T04:23:36.055,41.455
2025-11-24T04:23:36.234,41.38
2025-11-24T04:23:36.335,41.459
2025-11-24T04:23:36.438,41.412
2025-11-24T04:23:36.540,41.381
2025-11-24T04:23:36.657,41.426
2025-11-24T04:23:36.763,41.503
2025-11-24T04:23:36.881,41.607
2025-11-24T04:23:37.000,41.711
2025-11-24T04:23:37.131,40.168
2025-11-24T04:23:37.258,38.603
2025-11-24T04:23:37.400,36.515
2025-11-24T04:23:37.526,35.637
2025-11-24T04:23:37.655,34.659
2025-11-24T04:23:37.761,33.603
2025-11-24T04:23:38.006,30.397
2025-11-24T04:23:38.172,29.393
2025-11-24T04:23:38.299,30.538
2025-11-24T04:23:38.470,30.571
2025-11-24T04:23:38.597,30.346
2025-11-24T04:23:38.716,30.343
2025-11-24T04:23:38.847,30.352
2025-11-24T04:23:39.000,30.351
2025-11-24T04:23:39.117,29.713
2025-11-24T04:23:39.218,29.001
2025-11-24T04:23:39.323,28.289
2025-11-24T04:23:39.425,27.583
2025-11-24T04:23:39.526,26.881
2025-11-24T04:23:39.627,26.174
2025-11-24T04:23:39.727,25.472
2025-11-24T04:23:39.833,24.77
2025-11-24T04:23:39.934,24.057
2025-11-24T04:23:40.095,23.352
2025-11-24T04:23:40.211,22.576
2025-11-24T04:23:40.314,22.573
2025-11-24T04:23:40.442,22.566
2025-11-24T04:23:40.686,22.556
