timestamp,power_w
2025-11-24T04:35:18.954,31.177
2025-11-24T04:35:19.055,31.182
2025-11-24T04:35:19.156,31.176
2025-11-24T04:35:19.256,31.176
2025-11-24T04:35:19.357,31.165
2025-11-24T04:35:19.457,31.158
2025-11-24T04:35:19.558,31.142
2025-11-24T04:35:19.658,31.148
2025-11-24T04:35:19.759,31.141
2025-11-24T04:35:19.859,31.149
2025-11-24T04:35:19.960,31.153
2025-11-24T04:35:20.061,31.179
2025-11-24T04:35:20.161,31.205
2025-11-24T04:35:20.262,31.264
2025-11-24T04:35:20.362,31.305
2025-11-24T04:35:20.463,31.319
2025-11-24T04:35:20.564,31.328
2025-11-24T04:35:20.664,31.358
2025-11-24T04:35:20.764,31.36
2025-11-24T04:35:20.864,31.361
2025-11-24T04:35:20.965,31.344
2025-11-24T04:35:21.066,31.329
2025-11-24T04:35:21.167,31.295
2025-11-24T04:35:21.267,31.258
2025-11-24T04:35:21.368,31.195
2025-11-24T04:35:21.468,31.148
2025-11-24T04:35:21.569,31.117
2025-11-24T04:35:21.670,31.103
2025-11-24T04:35:21.770,31.069
2025-11-24T04:35:21.870,31.051
2025-11-24T04:35:21.971,31.035
2025-11-24T04:35:22.072,31.05
2025-11-24T04:35:22.172,31.062
2025-11-24T04:35:22.273,31.072
2025-11-24T04:35:22.373,31.089
2025-11-24T04:35:22.474,31.091
2025-11-24T04:35:22.574,31.098
2025-11-24T04:35:22.675,31.114
2025-11-24T04:35:22.775,31.127
2025-11-24T04:35:22.876,31.13
2025-11-24T04:35:22.976,31.127
2025-11-24T04:35:23.077,31.136
2025-11-24T04:35:23.177,31.129
2025-11-24T04:35:23.278,31.134
2025-11-24T04:35:23.378,31.132
2025-11-24T04:35:23.478,31.12
2025-11-24T04:35:23.579,31.115
2025-11-24T04:35:23.680,31.108
2025-11-24T04:35:23.780,31.098
2025-11-24T04:35:23.881,31.07
