timestamp,power_w
2025-11-30T18:19:50.950,31.133
2025-11-30T18:19:51.054,31.17
2025-11-30T18:19:51.190,31.214
2025-11-30T18:19:51.348,31.375
2025-11-30T18:19:51.513,31.448
2025-11-30T18:19:51.668,31.606
2025-11-30T18:19:51.787,31.687
2025-11-30T18:19:51.922,31.778
2025-11-30T18:19:52.057,31.978
2025-11-30T18:19:52.207,32.129
2025-11-30T18:19:52.311,32.176
2025-11-30T18:19:52.413,32.152
2025-11-30T18:19:52.515,32.119
2025-11-30T18:19:52.616,32.106
2025-11-30T18:19:52.720,32.19
2025-11-30T18:19:52.823,32.18
2025-11-30T18:19:52.925,32.141
2025-11-30T18:19:53.030,32.103
2025-11-30T18:19:53.138,32.041
2025-11-30T18:19:53.249,31.839
2025-11-30T18:19:53.351,31.817
2025-11-30T18:19:53.454,31.847
2025-11-30T18:19:53.554,31.879
2025-11-30T18:19:53.656,31.903
2025-11-30T18:19:53.757,31.831
2025-11-30T18:19:53.858,31.81
2025-11-30T18:19:53.960,31.806
2025-11-30T18:19:54.062,31.772
2025-11-30T18:19:54.165,31.758
2025-11-30T18:19:54.267,31.789
2025-11-30T18:19:54.369,31.753
2025-11-30T18:19:54.471,31.685
2025-11-30T18:19:54.575,31.595
2025-11-30T18:19:54.677,31.517
2025-11-30T18:19:54.779,31.427
2025-11-30T18:19:54.882,31.326
2025-11-30T18:19:54.983,31.315
2025-11-30T18:19:55.084,31.31
2025-11-30T18:19:55.185,31.329
2025-11-30T18:19:55.290,31.353
2025-11-30T18:19:55.392,31.294
2025-11-30T18:19:55.494,31.289
2025-11-30T18:19:55.597,31.291
2025-11-30T18:19:55.701,31.303
2025-11-30T18:19:55.806,31.334
2025-11-30T18:19:55.910,31.351
