timestamp,power_w
2025-11-24T04:23:13.721,42.663
2025-11-24T04:23:13.860,42.613
2025-11-24T04:23:13.961,42.545
2025-11-24T04:23:14.084,42.524
2025-11-24T04:23:14.260,41.926
2025-11-24T04:23:14.377,41.683
2025-11-24T04:23:14.481,41.506
2025-11-24T04:23:14.618,41.352
2025-11-24T04:23:14.727,41.34
2025-11-24T04:23:14.829,41.303
2025-11-24T04:23:14.935,41.252
2025-11-24T04:23:15.062,41.255
2025-11-24T04:23:15.205,41.269
2025-11-24T04:23:15.336,41.326
2025-11-24T04:23:15.445,41.328
2025-11-24T04:23:15.634,41.369
2025-11-24T04:23:15.750,41.363
2025-11-24T04:23:15.876,41.38
2025-11-24T04:23:15.992,41.429
2025-11-24T04:23:16.095,39.632
2025-11-24T04:23:16.195,37.959
2025-11-24T04:23:16.296,36.266
2025-11-24T04:23:16.397,34.543
2025-11-24T04:23:16.498,32.818
2025-11-24T04:23:16.621,31.095
2025-11-24T04:23:16.745,29.381
2025-11-24T04:23:16.848,27.688
2025-11-24T04:23:16.987,25.976
2025-11-24T04:23:17.145,22.721
2025-11-24T04:23:17.251,22.706
2025-11-24T04:23:17.367,22.69
2025-11-24T04:23:17.501,22.667
2025-11-24T04:23:17.612,22.657
2025-11-24T04:23:17.715,22.655
2025-11-24T04:23:17.818,22.652
2025-11-24T04:23:17.926,22.555
2025-11-24T04:23:18.031,22.438
2025-11-24T04:23:18.143,22.318
2025-11-24T04:23:18.330,22.197
2025-11-24T04:23:18.431,21.948
2025-11-24T04:23:18.532,21.832
2025-11-24T04:23:18.637,21.714
