timestamp,power_w
2025-11-24T04:26:04.716,41.899
2025-11-24T04:26:04.817,41.555
2025-11-24T04:26:04.918,41.356
2025-11-24T04:26:05.019,41.32
2025-11-24T04:26:05.142,41.245
2025-11-24T04:26:05.272,41.235
2025-11-24T04:26:05.374,41.179
2025-11-24T04:26:05.474,41.153
2025-11-24T04:26:05.575,41.217
2025-11-24T04:26:05.676,41.216
2025-11-24T04:26:05.780,41.215
2025-11-24T04:26:05.919,41.191
2025-11-24T04:26:06.029,41.166
2025-11-24T04:26:06.193,41.184
2025-11-24T04:26:06.332,41.226
2025-11-24T04:26:06.449,41.261
2025-11-24T04:26:06.555,41.32
2025-11-24T04:26:06.657,41.286
2025-11-24T04:26:06.794,41.286
2025-11-24T04:26:06.908,41.312
2025-11-24T04:26:07.024,41.341
2025-11-24T04:26:07.203,38.907
2025-11-24T04:26:07.338,35.553
2025-11-24T04:26:07.474,33.847
2025-11-24T04:26:07.582,32.149
2025-11-24T04:26:07.705,30.438
2025-11-24T04:26:08.090,25.304
2025-11-24T04:26:08.252,22.651
2025-11-24T04:26:08.385,22.661
2025-11-24T04:26:08.621,22.626
2025-11-24T04:26:08.807,22.605
2025-11-24T04:26:08.960,22.611
2025-11-24T04:26:09.121,22.617
2025-11-24T04:26:09.321,22.65
2025-11-24T04:26:09.524,22.567
2025-11-24T04:26:09.637,22.372
