timestamp,power_w
2025-11-30T18:18:35.937,30.972
2025-11-30T18:18:36.054,30.936
2025-11-30T18:18:36.174,29.629
2025-11-30T18:18:36.282,29.102
2025-11-30T18:18:36.385,28.643
2025-11-30T18:18:36.579,29.409
2025-11-30T18:18:36.732,29.628
2025-11-30T18:18:36.891,29.98
2025-11-30T18:18:37.129,31.251
2025-11-30T18:18:37.282,32.032
2025-11-30T18:18:37.535,34.282
2025-11-30T18:18:37.790,33.911
2025-11-30T18:18:38.063,34.068
2025-11-30T18:18:38.234,33.875
2025-11-30T18:18:38.379,33.461
2025-11-30T18:18:38.499,33.229
2025-11-30T18:18:38.621,32.997
2025-11-30T18:18:38.743,32.764
2025-11-30T18:18:38.901,32.361
2025-11-30T18:18:39.031,31.854
2025-11-30T18:18:39.182,29.718
2025-11-30T18:18:39.328,28.84
2025-11-30T18:18:39.488,27.425
2025-11-30T18:18:39.634,26.746
2025-11-30T18:18:39.773,25.449
2025-11-30T18:18:39.934,25.039
2025-11-30T18:18:40.046,24.577
2025-11-30T18:18:40.164,24.68
2025-11-30T18:18:40.279,26.158
2025-11-30T18:18:40.404,26.912
2025-11-30T18:18:40.535,27.667
2025-11-30T18:18:40.646,28.423
2025-11-30T18:18:40.748,29.131
