timestamp,power_w
2025-12-08T01:05:48.452,46.87
2025-12-08T01:05:48.552,47.124
2025-12-08T01:05:48.653,47.385
2025-12-08T01:05:48.753,47.436
2025-12-08T01:05:48.854,47.908
2025-12-08T01:05:48.955,48.431
2025-12-08T01:05:49.055,48.787
2025-12-08T01:05:49.156,49.151
2025-12-08T01:05:49.256,49.37
2025-12-08T01:05:49.357,49.546
2025-12-08T01:05:49.458,49.885
2025-12-08T01:05:49.558,50.228
2025-12-08T01:05:49.659,50.437
2025-12-08T01:05:49.759,50.61
2025-12-08T01:05:49.860,50.847
2025-12-08T01:05:49.960,50.742
2025-12-08T01:05:50.060,50.689
2025-12-08T01:05:50.161,50.694
2025-12-08T01:05:50.261,50.7
2025-12-08T01:05:50.362,50.704
2025-12-08T01:05:50.462,50.704
2025-12-08T01:05:50.563,50.712
2025-12-08T01:05:50.663,49.642
2025-12-08T01:05:50.764,48.472
2025-12-08T01:05:50.864,47.235
2025-12-08T01:05:50.964,45.985
2025-12-08T01:05:51.065,44.7
2025-12-08T01:05:51.165,43.421
2025-12-08T01:05:51.266,42.134
2025-12-08T01:05:51.366,40.829
2025-12-08T01:05:51.467,39.531
2025-12-08T01:05:51.567,38.206
2025-12-08T01:05:51.667,36.882
2025-12-08T01:05:51.768,36.645
2025-12-08T01:05:51.868,36.482
2025-12-08T01:05:51.969,36.354
2025-12-08T01:05:52.069,36.264
2025-12-08T01:05:52.171,36.186
2025-12-08T01:05:52.271,35.944
2025-12-08T01:05:52.372,35.688
2025-12-08T01:05:52.472,35.427
2025-12-08T01:05:52.573,35.159
2025-12-08T01:05:52.673,34.938
2025-12-08T01:05:52.773,34.699
2025-12-08T01:05:52.874,34.464
2025-12-08T01:05:52.974,34.249
2025-12-08T01:05:53.075,34.021
2025-12-08T01:05:53.175,33.771
2025-12-08T01:05:53.276,33.538
2025-12-08T01:05:53.376,33.485
