timestamp,power_w
2025-12-08T01:07:01.252,35.589
2025-12-08T01:07:01.352,36.127
2025-12-08T01:07:01.453,36.877
2025-12-08T01:07:01.553,37.674
2025-12-08T01:07:01.653,38.438
2025-12-08T01:07:01.754,39.193
2025-12-08T01:07:01.854,39.885
2025-12-08T01:07:01.955,40.281
2025-12-08T01:07:02.055,40.537
2025-12-08T01:07:02.156,40.809
2025-12-08T01:07:02.256,41.07
2025-12-08T01:07:02.357,41.252
2025-12-08T01:07:02.457,41.444
2025-12-08T01:07:02.558,41.42
2025-12-08T01:07:02.658,41.359
2025-12-08T01:07:02.759,41.316
2025-12-08T01:07:02.859,41.253
2025-12-08T01:07:02.960,41.193
2025-12-08T01:07:03.060,41.129
2025-12-08T01:07:03.161,41.155
2025-12-08T01:07:03.261,40.811
2025-12-08T01:07:03.362,40.432
2025-12-08T01:07:03.462,40.018
2025-12-08T01:07:03.563,39.59
2025-12-08T01:07:03.664,39.138
2025-12-08T01:07:03.764,38.695
2025-12-08T01:07:03.865,38.249
2025-12-08T01:07:03.965,37.788
2025-12-08T01:07:04.066,37.303
2025-12-08T01:07:04.166,36.823
2025-12-08T01:07:04.267,36.349
2025-12-08T01:07:04.367,36.215
2025-12-08T01:07:04.468,35.955
2025-12-08T01:07:04.568,35.69
2025-12-08T01:07:04.669,35.444
2025-12-08T01:07:04.769,35.187
2025-12-08T01:07:04.870,34.92
2025-12-08T01:07:04.970,34.688
2025-12-08T01:07:05.071,34.456
2025-12-08T01:07:05.171,34.239
2025-12-08T01:07:05.271,34.03
2025-12-08T01:07:05.372,33.815
2025-12-08T01:07:05.473,33.527
2025-12-08T01:07:05.573,33.502
2025-12-08T01:07:05.674,33.466
2025-12-08T01:07:05.774,33.452
2025-12-08T01:07:05.875,33.448
2025-12-08T01:07:05.975,33.395
2025-12-08T01:07:06.075,33.37
2025-12-08T01:07:06.176,33.358
