timestamp,power_w
2025-12-08T01:06:13.433,33.346
2025-12-08T01:06:13.533,33.667
2025-12-08T01:06:13.633,34.015
2025-12-08T01:06:13.734,34.429
2025-12-08T01:06:13.835,34.927
2025-12-08T01:06:13.935,35.466
2025-12-08T01:06:14.035,36.183
2025-12-08T01:06:14.136,36.899
2025-12-08T01:06:14.236,37.648
2025-12-08T01:06:14.336,38.336
2025-12-08T01:06:14.437,39.107
2025-12-08T01:06:14.538,39.541
2025-12-08T01:06:14.638,39.939
2025-12-08T01:06:14.739,40.305
2025-12-08T01:06:14.840,40.631
2025-12-08T01:06:14.940,40.847
2025-12-08T01:06:15.041,41.058
2025-12-08T01:06:15.141,41.091
2025-12-08T01:06:15.241,41.127
2025-12-08T01:06:15.342,41.1
2025-12-08T01:06:15.442,41.081
2025-12-08T01:06:15.543,41.057
2025-12-08T01:06:15.644,41.051
2025-12-08T01:06:15.745,41.057
2025-12-08T01:06:15.845,41.073
2025-12-08T01:06:15.946,41.068
2025-12-08T01:06:16.047,41.069
2025-12-08T01:06:16.148,41.068
2025-12-08T01:06:16.248,40.643
2025-12-08T01:06:16.349,40.207
2025-12-08T01:06:16.449,39.763
2025-12-08T01:06:16.550,39.263
2025-12-08T01:06:16.650,38.785
2025-12-08T01:06:16.751,38.292
2025-12-08T01:06:16.851,37.811
2025-12-08T01:06:16.952,37.33
2025-12-08T01:06:17.052,36.698
2025-12-08T01:06:17.152,36.036
2025-12-08T01:06:17.253,35.357
2025-12-08T01:06:17.354,35.125
2025-12-08T01:06:17.454,34.868
2025-12-08T01:06:17.555,34.644
2025-12-08T01:06:17.655,34.438
2025-12-08T01:06:17.756,34.215
2025-12-08T01:06:17.857,34.037
2025-12-08T01:06:17.957,33.82
2025-12-08T01:06:18.058,33.602
2025-12-08T01:06:18.158,33.533
2025-12-08T01:06:18.258,33.498
2025-12-08T01:06:18.359,33.477
