timestamp,power_w
2025-11-30T18:21:12.543,21.006
2025-11-30T18:21:12.646,21.016
2025-11-30T18:21:12.751,21.016
2025-11-30T18:21:12.853,21.014
2025-11-30T18:21:12.954,21.026
2025-11-30T18:21:13.055,21.032
2025-11-30T18:21:13.156,21.028
2025-11-30T18:21:13.257,21.037
2025-11-30T18:21:13.358,21.041
2025-11-30T18:21:13.459,21.045
2025-11-30T18:21:13.560,21.047
2025-11-30T18:21:13.661,21.041
2025-11-30T18:21:13.762,21.027
2025-11-30T18:21:13.863,21.036
2025-11-30T18:21:13.963,21.039
2025-11-30T18:21:14.064,21.023
2025-11-30T18:21:14.165,21.039
2025-11-30T18:21:14.267,21.048
2025-11-30T18:21:14.368,21.04
2025-11-30T18:21:14.468,21.043
2025-11-30T18:21:14.569,21.044
2025-11-30T18:21:14.670,21.044
2025-11-30T18:21:14.771,21.042
2025-11-30T18:21:14.873,21.049
2025-11-30T18:21:14.974,21.033
2025-11-30T18:21:15.075,21.015
2025-11-30T18:21:15.175,21.01
2025-11-30T18:21:15.276,20.986
2025-11-30T18:21:15.377,20.973
2025-11-30T18:21:15.478,20.97
2025-11-30T18:21:15.579,20.962
2025-11-30T18:21:15.680,20.958
2025-11-30T18:21:15.781,20.954
2025-11-30T18:21:15.881,20.946
2025-11-30T18:21:15.983,20.936
2025-11-30T18:21:16.084,20.929
2025-11-30T18:21:16.185,20.93
2025-11-30T18:21:16.286,20.928
2025-11-30T18:21:16.387,20.914
2025-11-30T18:21:16.488,20.893
2025-11-30T18:21:16.589,20.88
2025-11-30T18:21:16.690,20.858
2025-11-30T18:21:16.791,20.853
2025-11-30T18:21:16.892,20.834
2025-11-30T18:21:16.993,20.817
2025-11-30T18:21:17.094,20.81
2025-11-30T18:21:17.195,20.817
2025-11-30T18:21:17.296,20.829
2025-11-30T18:21:17.397,20.836
2025-11-30T18:21:17.497,20.853
