timestamp,power_w
2025-11-24T04:25:18.868,22.697
2025-11-24T04:25:18.970,22.693
2025-11-24T04:25:19.071,22.685
2025-11-24T04:25:19.174,22.673
2025-11-24T04:25:19.303,22.653
2025-11-24T04:25:19.467,22.62
2025-11-24T04:25:19.618,22.599
2025-11-24T04:25:19.728,22.454
2025-11-24T04:25:19.837,22.3
2025-11-24T04:25:19.938,22.115
2025-11-24T04:25:20.051,21.711
2025-11-24T04:25:20.229,21.513
2025-11-24T04:25:20.375,21.175
2025-11-24T04:25:20.492,21.046
2025-11-24T04:25:20.598,20.927
2025-11-24T04:25:20.715,20.807
2025-11-24T04:25:20.825,20.824
2025-11-24T04:25:20.925,20.857
2025-11-24T04:25:21.027,20.906
2025-11-24T04:25:21.320,21.097
2025-11-24T04:25:21.453,21.17
2025-11-24T04:25:21.564,21.175
2025-11-24T04:25:21.670,21.174
2025-11-24T04:25:21.775,21.183
2025-11-24T04:25:21.883,21.18
2025-11-24T04:25:22.134,21.165
2025-11-24T04:25:22.350,26.763
2025-11-24T04:25:22.517,28.934
2025-11-24T04:25:22.768,32.808
2025-11-24T04:25:22.980,38.329
2025-11-24T04:25:23.232,40.168
2025-11-24T04:25:23.402,42.163
2025-11-24T04:25:23.591,41.594
2025-11-24T04:25:23.764,41.393
2025-11-24T04:25:23.865,41.387
