timestamp,power_w
2025-11-24T04:37:15.398,41.958
2025-11-24T04:37:15.500,42.309
2025-11-24T04:37:15.601,42.195
2025-11-24T04:37:15.702,42.174
2025-11-24T04:37:15.803,42.138
2025-11-24T04:37:15.904,42.095
2025-11-24T04:37:16.005,42.004
2025-11-24T04:37:16.115,41.04
2025-11-24T04:37:16.246,40.026
2025-11-24T04:37:16.354,39.01
2025-11-24T04:37:16.497,37.971
2025-11-24T04:37:16.621,35.121
2025-11-24T04:37:16.734,34.169
2025-11-24T04:37:16.897,33.211
2025-11-24T04:37:17.050,31.269
2025-11-24T04:37:17.164,30.337
2025-11-24T04:37:17.334,28.982
2025-11-24T04:37:17.570,27.621
2025-11-24T04:37:17.711,26.214
2025-11-24T04:37:17.816,25.486
2025-11-24T04:37:17.930,24.759
2025-11-24T04:37:18.034,24.593
2025-11-24T04:37:18.169,26.0
2025-11-24T04:37:18.286,27.377
2025-11-24T04:37:18.422,30.923
2025-11-24T04:37:18.525,32.624
2025-11-24T04:37:18.626,34.324
2025-11-24T04:37:18.733,36.034
2025-11-24T04:37:18.848,37.734
2025-11-24T04:37:18.961,39.502
2025-11-24T04:37:19.064,41.678
2025-11-24T04:37:19.184,43.285
2025-11-24T04:37:19.361,42.881
2025-11-24T04:37:19.541,42.676
2025-11-24T04:37:19.663,42.679
2025-11-24T04:37:19.842,42.656
2025-11-24T04:37:20.015,42.653
2025-11-24T04:37:20.180,42.138
2025-11-24T04:37:20.361,41.374
