timestamp,power_w
2025-11-30T18:17:49.790,23.144
2025-11-30T18:17:49.890,23.159
2025-11-30T18:17:49.991,23.166
2025-11-30T18:17:50.091,23.251
2025-11-30T18:17:50.192,23.512
2025-11-30T18:17:50.292,23.762
2025-11-30T18:17:50.393,23.978
2025-11-30T18:17:50.493,25.075
2025-11-30T18:17:50.594,26.304
2025-11-30T18:17:50.694,27.508
2025-11-30T18:17:50.795,28.758
2025-11-30T18:17:50.896,30.032
2025-11-30T18:17:50.997,31.283
2025-11-30T18:17:51.097,32.549
2025-11-30T18:17:51.197,33.698
2025-11-30T18:17:51.298,34.593
2025-11-30T18:17:51.398,35.549
2025-11-30T18:17:51.499,36.574
2025-11-30T18:17:51.599,36.745
2025-11-30T18:17:51.700,36.782
2025-11-30T18:17:51.800,36.765
2025-11-30T18:17:51.901,36.398
2025-11-30T18:17:52.001,36.013
2025-11-30T18:17:52.102,35.661
2025-11-30T18:17:52.202,35.51
2025-11-30T18:17:52.303,35.95
2025-11-30T18:17:52.404,36.8
2025-11-30T18:17:52.504,37.703
2025-11-30T18:17:52.605,38.518
2025-11-30T18:17:52.705,39.168
2025-11-30T18:17:52.806,39.81
2025-11-30T18:17:52.906,40.509
2025-11-30T18:17:53.006,41.523
2025-11-30T18:17:53.107,42.525
2025-11-30T18:17:53.207,43.511
2025-11-30T18:17:53.308,44.183
2025-11-30T18:17:53.408,44.159
2025-11-30T18:17:53.508,43.824
2025-11-30T18:17:53.609,43.36
2025-11-30T18:17:53.710,42.978
2025-11-30T18:17:53.810,42.741
2025-11-30T18:17:53.911,42.518
2025-11-30T18:17:54.011,42.292
2025-11-30T18:17:54.112,42.055
2025-11-30T18:17:54.212,41.816
2025-11-30T18:17:54.313,41.582
2025-11-30T18:17:54.413,41.448
2025-11-30T18:17:54.514,41.435
2025-11-30T18:17:54.614,41.431
2025-11-30T18:17:54.715,41.433
