timestamp,power_w
2025-12-08T01:06:00.751,34.316
2025-12-08T01:06:00.852,34.849
2025-12-08T01:06:00.953,35.386
2025-12-08T01:06:01.053,36.165
2025-12-08T01:06:01.154,37.035
2025-12-08T01:06:01.254,37.975
2025-12-08T01:06:01.355,38.892
2025-12-08T01:06:01.456,39.77
2025-12-08T01:06:01.556,40.319
2025-12-08T01:06:01.656,40.809
2025-12-08T01:06:01.757,41.326
2025-12-08T01:06:01.857,41.813
2025-12-08T01:06:01.958,42.207
2025-12-08T01:06:02.058,42.596
2025-12-08T01:06:02.158,42.745
2025-12-08T01:06:02.258,42.839
2025-12-08T01:06:02.359,42.848
2025-12-08T01:06:02.459,42.86
2025-12-08T01:06:02.560,42.837
2025-12-08T01:06:02.660,42.828
2025-12-08T01:06:02.761,42.854
2025-12-08T01:06:02.861,42.844
2025-12-08T01:06:02.961,42.838
2025-12-08T01:06:03.062,42.84
2025-12-08T01:06:03.162,42.818
2025-12-08T01:06:03.263,42.804
2025-12-08T01:06:03.364,42.815
2025-12-08T01:06:03.464,42.037
2025-12-08T01:06:03.564,41.196
2025-12-08T01:06:03.665,40.344
2025-12-08T01:06:03.765,39.485
2025-12-08T01:06:03.866,38.614
2025-12-08T01:06:03.966,37.745
2025-12-08T01:06:04.067,36.865
2025-12-08T01:06:04.168,35.987
2025-12-08T01:06:04.268,35.113
2025-12-08T01:06:04.369,34.232
2025-12-08T01:06:04.469,33.344
2025-12-08T01:06:04.569,33.243
2025-12-08T01:06:04.670,33.225
2025-12-08T01:06:04.770,33.213
2025-12-08T01:06:04.871,33.17
2025-12-08T01:06:04.971,33.139
2025-12-08T01:06:05.072,33.115
2025-12-08T01:06:05.172,33.098
2025-12-08T01:06:05.272,33.066
2025-12-08T01:06:05.373,33.043
2025-12-08T01:06:05.473,33.025
2025-12-08T01:06:05.574,33.015
2025-12-08T01:06:05.674,32.995
